invoice_date,purchases,unique_invoices,unique_streams,total_views,revenue
2018-01-22,1650,69,905,7339,6752.709999999972
2018-01-23,1345,124,783,5821,12331.510000000086
2018-01-24,1443,82,835,6878,6081.759999999987
2018-01-25,1182,78,724,7277,3580.9199999999873
2018-01-26,1207,81,717,6180,23937.59099999995
2018-01-28,1244,53,723,6146,3462.619999999986
2018-01-29,1258,71,795,5185,5286.950999999987
2018-01-30,1040,53,670,5982,2957.8999999999896
2018-01-31,1442,143,899,6276,5672.7909999999865
2018-02-01,1551,139,878,7915,4645.71999999997
2018-02-02,1030,145,686,5383,4173.32999999999
2018-02-04,742,31,517,2761,2059.9800000000027
2018-02-05,1204,64,738,5245,4642.319999999985
2018-02-06,784,47,543,4454,2815.789999999997
2018-02-07,861,35,617,2764,3983.15999999998
2018-02-08,766,92,504,3959,2480.8099999999986
2018-02-09,757,70,583,3570,2792.809999999989
2018-02-11,1157,49,698,6119,3437.549999999985
2018-02-12,710,46,459,5475,2084.441000000005
2018-02-13,1879,105,1073,8774,7831.599999999976
2018-02-14,945,58,618,5964,2971.8899999999912
2018-02-15,1319,84,765,7601,3905.0299999999747
2018-02-16,1634,64,923,5494,7938.450000000003
2018-02-18,931,58,598,3924,3171.4009999999807
2018-02-19,1070,79,668,7473,3491.9899999999875
2018-02-20,1092,75,721,5877,3843.9399999999846
2018-02-21,1201,113,775,5321,4674.940999999984
2018-02-22,1531,88,861,9235,5088.36999999996
2018-02-23,999,61,695,4627,7474.590999999987
2018-02-25,1251,55,726,5318,3800.0899999999765
2018-02-26,1162,93,775,6374,4292.199999999971
2018-02-27,1480,129,927,6471,6257.639999999987
2018-02-28,1597,71,962,8869,5528.219999999962
2018-03-01,1801,95,971,10659,7018.009999999961
2018-03-02,1133,77,705,5336,4574.199999999978
2018-03-04,1675,65,1028,7347,5884.589999999963
2018-03-05,1866,100,1036,8016,9343.649999999949
2018-03-06,1153,97,749,6259,6179.929999999971
2018-03-07,1525,77,909,7997,5986.599999999977
2018-03-08,1295,75,855,6396,5351.309999999986
2018-03-09,821,46,612,4337,3330.480000000002
2018-03-11,640,24,436,2621,1763.770000000003
2018-03-12,1550,73,933,5966,7081.800999999985
2018-03-13,1335,86,808,6804,5005.4999999999745
2018-03-14,1226,52,749,7133,4041.6699999999687
2018-03-15,1401,91,790,8140,5826.539999999972
2018-03-16,1288,82,715,6393,13837.489999999993
2018-03-18,1367,62,791,6689,3901.469999999978
2018-03-19,1462,99,866,7552,6293.399999999969
2018-03-20,1265,76,736,6213,52280.03999999941
2018-03-21,1391,102,804,7029,6807.4799999999805
2018-03-22,1692,100,885,8640,18308.93000000013
2018-03-23,1186,74,784,5995,4234.210000000001
2018-03-25,1838,60,904,9368,4761.22999999998
2018-03-26,1968,94,1028,9488,8582.629999999968
2018-03-27,1799,103,989,9317,7089.399999999958
2018-03-28,1890,85,954,8976,7832.739999999961
2018-03-29,1525,105,883,7777,6173.909999999965
2018-04-03,1092,66,694,5547,3815.87999999997
2018-04-04,1273,63,806,6649,4675.699999999969
2018-04-05,1963,92,1003,10736,7155.569999999963
2018-04-06,795,52,545,4327,3124.4299999999903
2018-04-08,1030,41,625,5379,2992.3699999999935
2018-04-09,859,76,550,5430,2668.159999999992
2018-04-10,1236,86,729,5945,4001.2199999999807
2018-04-11,986,58,577,6374,3009.919999999994
2018-04-12,1135,87,648,7243,24186.760000000093
2018-04-13,743,43,528,4618,2220.370000000004
2018-04-15,1380,49,732,5849,4765.129999999966
2018-04-16,3002,79,1222,10716,15214.319999999901
2018-04-17,1444,73,801,7331,13570.100000000068
2018-04-18,1045,72,664,5592,3978.8999999999737
2018-04-19,1403,121,768,8763,16626.530000000024
2018-04-20,1126,66,658,6472,5757.709999999989
2018-04-22,1263,48,700,5678,4104.499999999977
2018-04-23,1788,113,896,7749,7792.659999999951
2018-04-24,1642,103,835,10822,5421.799999999966
2018-04-25,1633,72,860,9976,5386.8199999999815
2018-04-26,1874,98,987,9783,-45645.3290000005
2018-04-27,1165,89,707,5409,5924.339999999967
2018-04-29,789,40,505,4096,2458.2699999999963
2018-05-01,1292,89,756,6230,6558.5899999999865
2018-05-02,1505,112,804,7223,6829.629999999973
2018-05-03,1571,111,842,7929,5986.119999999973
2018-05-04,1318,86,800,9096,4065.399999999972
2018-05-06,1584,60,832,7027,4560.439999999967
2018-05-07,1499,113,869,8178,7791.989999999982
2018-05-08,1614,174,952,9081,5861.499999999973
2018-05-09,1194,124,768,6764,4279.069999999982
2018-05-10,1304,88,748,6709,5160.6399999999685
2018-05-11,939,101,588,4712,3824.1199999999835
2018-05-13,1470,45,825,5261,4511.3799999999665
2018-05-14,1403,143,823,7092,4783.369999999963
2018-05-15,1485,87,816,6550,5745.86999999996
2018-05-16,1213,76,716,6033,4344.929999999987
2018-05-17,1549,83,824,8774,6271.669999999966
2018-05-18,1166,115,768,4471,5391.969999999981
2018-05-20,1221,50,621,6502,4210.039999999988
2018-05-21,1302,92,732,8853,5204.119999999982
2018-05-22,1343,149,781,7018,4746.969999999968
2018-05-23,1540,108,785,7472,7613.979999999965
2018-05-24,2027,98,934,11086,6246.2099999999655
2018-05-25,1245,95,734,6502,5509.609999999972
2018-05-27,804,35,567,3529,2380.0300000000034
2018-05-29,1190,51,753,5513,4108.379999999985
2018-05-30,944,51,675,4196,3566.190000000006
2018-05-31,1520,103,905,7061,6883.1399999999685
2018-06-01,1415,137,872,4896,7321.799999999991
2018-06-03,2168,74,966,9717,6899.399999999937
2018-06-04,2523,112,1135,11491,9096.92
2018-06-05,2070,117,1060,9128,12488.350000000155
2018-06-06,1398,91,776,8195,4472.809999999973
2018-06-07,1018,94,588,5921,4289.949999999974
2018-06-08,1651,97,886,8868,14499.60000000007
2018-06-10,1423,75,817,6985,4625.92999999997
2018-06-11,1457,69,871,6425,4963.159999999979
2018-06-12,1415,76,829,7422,7162.919999999975
2018-06-13,1771,90,944,9757,5965.73999999998
2018-06-14,1627,94,791,8007,73158.4499999996
2018-06-15,894,64,576,4643,3865.3199999999806
2018-06-17,423,25,322,1927,1507.030000000002
2018-06-18,1773,51,1001,8328,5770.819999999972
2018-06-19,908,39,621,4422,3696.0299999999747
2018-06-20,1068,63,700,6070,3835.269999999981
2018-06-21,1385,109,704,5823,9255.039999999963
2018-06-22,1164,50,771,5577,5369.149999999967
2018-06-24,1283,62,757,5699,4149.529999999977
2018-06-25,1517,67,819,7847,5556.589999999976
2018-06-26,1447,76,844,8526,5379.11999999997
2018-06-27,1665,131,879,8367,6374.779999999964
2018-06-28,1660,91,858,9853,5728.9599999999555
2018-06-29,818,48,510,4463,2416.829999999993
2018-07-01,680,22,463,2640,2285.5500000000006
2018-07-02,1778,117,735,10078,5926.13999999997
2018-07-03,1007,55,641,5333,4167.829999999997
2018-07-04,1572,92,875,7095,9593.009999999991
2018-07-05,1230,90,759,6897,3953.5799999999776
2018-07-06,798,49,563,3621,3530.9699999999975
2018-07-08,708,29,497,2533,2040.4600000000075
2018-07-09,1142,63,707,5215,5161.579999999984
2018-07-10,1027,59,691,4308,4329.0399999999845
2018-07-11,1244,98,754,5558,4899.679999999967
2018-07-12,1522,98,826,8893,10234.439999999993
2018-07-13,1125,123,727,6667,4074.7899999999736
2018-07-15,830,41,562,4149,2810.9699999999975
2018-07-16,1328,60,749,7715,-39092.100000000224
2018-07-17,1113,61,645,6516,4013.719999999969
2018-07-18,1190,78,718,6516,5547.929999999979
2018-07-19,1579,101,813,7312,7264.9799999999705
2018-07-20,933,50,627,5272,3171.249999999985
2018-07-22,1223,52,724,6846,3845.7299999999796
2018-07-23,1431,68,787,7984,5606.48999999997
2018-07-24,844,76,588,5600,3060.289999999988
2018-07-25,1253,82,698,7820,3920.2099999999764
2018-07-26,1846,93,899,8248,11075.99000000001
2018-07-27,701,63,486,4246,2958.209999999989
2018-07-29,886,39,583,4113,2734.4899999999952
2018-07-30,1174,70,693,6838,6417.43999999998
2018-07-31,1459,80,841,6591,7927.739999999962
2018-08-01,1357,61,837,7307,6084.149999999973
2018-08-02,1263,69,724,7491,3341.309999999988
2018-08-03,533,56,393,4064,1803.5900000000056
2018-08-05,889,46,566,4456,2509.719999999996
2018-08-06,783,70,550,4956,2315.1500000000046
2018-08-07,1656,52,915,5995,7307.749999999981
2018-08-08,985,47,629,4611,5391.599999999981
2018-08-09,1819,155,944,9584,8194.369999999964
2018-08-10,1465,100,783,7773,5729.449999999978
2018-08-12,990,59,572,5663,2922.7399999999893
2018-08-13,898,70,628,4804,3474.539999999999
2018-08-14,884,63,604,5966,2946.2100000000014
2018-08-15,1525,59,932,7881,5058.829999999985
2018-08-16,1365,75,746,7232,5068.489999999992
2018-08-17,1073,53,717,6235,3791.409999999988
2018-08-19,1279,59,737,7768,3751.3099999999777
2018-08-20,1030,56,657,6681,3185.6599999999844
2018-08-21,1086,68,677,7189,3480.6799999999866
2018-08-22,1546,98,840,9267,5987.0599999999695
2018-08-23,1528,93,806,8578,6807.259999999983
2018-08-24,918,46,611,4261,26392.430000000004
2018-08-26,812,40,484,5043,2302.290000000002
2018-08-28,1558,61,867,7044,6222.33999999999
2018-08-29,769,68,544,3569,3402.7299999999855
2018-08-30,1443,84,818,8327,4576.01999999997
2018-08-31,995,72,638,5395,3845.189999999982
2018-09-02,720,32,473,3797,2013.3200000000052
2018-09-03,1333,60,779,5595,5691.489999999962
2018-09-04,1048,50,683,5889,3718.6499999999905
2018-09-05,990,56,645,5739,3307.469999999984
2018-09-06,1335,90,801,6818,6463.579999999945
2018-09-07,968,47,607,5434,3633.2599999999884
2018-09-09,1245,47,699,5808,3639.8299999999786
2018-09-10,1917,102,976,8971,7615.530000000002
2018-09-11,1179,57,728,6640,3682.249999999979
2018-09-12,1183,83,745,6881,3691.0499999999784
2018-09-13,1445,109,825,7790,30369.511000000006
2018-09-14,1015,76,669,5619,4271.089999999985
2018-09-16,1958,59,976,8958,4999.0199999999595
2018-09-17,1638,88,917,9056,8397.07
2018-09-18,2204,130,978,14822,6889.419999999971
2018-09-19,1403,96,663,8147,5368.539999999977
2018-09-20,1920,95,933,12438,5572.229999999953
2018-09-21,1362,80,758,7638,9160.960000000046
2018-09-23,1459,74,755,8364,4197.749999999979
2018-09-24,2035,97,983,13246,38898.729999999705
2018-09-25,2598,163,1166,14689,9947.070000000125
2018-09-26,1838,121,964,12257,6030.539999999962
2018-09-27,1822,107,916,11802,14005.460000000014
2018-09-28,1567,74,875,8133,6509.77999999997
2018-09-30,1994,81,896,9763,6550.33999999995
2018-10-01,1946,90,969,12207,6847.389999999986
2018-10-02,2610,194,1148,17363,62415.039999999
2018-10-03,1166,67,688,8900,3808.9599999999923
2018-10-04,3415,153,1316,16872,13757.24000000024
2018-10-05,1886,89,984,10814,6897.489999999975
2018-10-07,1614,67,845,7943,4999.609999999954
2018-10-08,2255,116,1084,12162,6959.239999999947
2018-10-09,2324,135,1117,13713,7848.459999999961
2018-10-10,1881,90,961,10291,14631.130000000077
2018-10-11,1729,109,935,11660,6145.029999999997
2018-10-12,2147,129,1038,11767,28363.94999999998
2018-10-14,2682,79,1117,12395,7332.469999999929
2018-10-15,2700,168,1214,11695,10600.190000000117
2018-10-16,2104,87,1059,10639,8188.139999999989
2018-10-17,2417,113,1078,12716,-29762.21000000002
2018-10-18,1907,102,1007,10030,7169.759999999963
2018-10-19,2051,128,1084,9206,9013.59
2018-10-21,2259,82,1008,10622,6688.929999999943
2018-10-22,1832,98,989,9152,5546.12999999995
2018-10-23,2125,116,1045,11526,6853.299999999967
2018-10-24,1518,70,860,7401,5263.73999999996
2018-10-25,1448,103,855,6689,6409.159999999979
2018-10-26,1748,84,929,10241,6381.699999999966
2018-10-28,2621,85,1130,11488,7288.899999999952
2018-10-29,2135,101,1131,9042,9301.789999999995
2018-10-30,2169,165,1067,11526,7548.499999999944
2018-10-31,1847,132,1002,8822,6519.369999999966
2018-11-01,3614,207,1385,18102,13237.570000000145
2018-11-02,1596,124,968,7708,6208.849999999965
2018-11-04,2742,86,1086,13217,7408.069999999972
2018-11-05,2447,112,1205,11872,22800.790999999954
2018-11-06,2687,140,1068,14712,11268.44000000021
2018-11-07,3406,141,1440,15142,11903.620000000159
2018-11-08,3121,185,1266,15701,12084.880000000147
2018-11-09,2792,105,1236,11345,11694.250000000116
2018-11-11,2849,91,1211,10698,8128.599999999962
2018-11-12,3423,122,1351,13987,13073.92000000016
2018-11-13,2917,137,1297,14961,9902.540000000023
2018-11-14,2779,124,1264,13869,10694.721000000076
2018-11-15,2767,110,1194,12867,10349.540000000052
2018-11-16,2270,128,1072,10709,8210.899999999974
2018-11-18,3118,92,1255,13237,8270.469999999928
2018-11-19,3005,96,1283,11968,11934.310000000118
2018-11-20,3364,160,1353,16559,13055.550000000181
2018-11-21,3313,181,1324,14719,13489.870000000139
2018-11-22,3453,177,1237,18331,11494.190000000186
2018-11-23,2241,86,1087,10167,8913.589999999976
2018-11-25,2526,101,1109,9368,7556.879999999926
2018-11-26,3665,112,1480,15547,15412.480000000107
2018-11-27,2192,157,927,13301,7165.049999999969
2018-11-28,5898,135,1326,24644,24856.160000000204
2018-11-29,4188,163,933,26123,13504.960000000267
2018-11-30,4022,94,1111,15815,20626.019999999993
2018-12-02,4986,86,1088,18131,14212.140000000385
2018-12-03,7638,126,1473,28444,34715.89999999951
2018-12-04,5708,107,1276,21601,169539.61999999883
2018-12-05,4984,141,1202,24566,19080.82000000031
2018-12-06,5270,167,1248,21446,27164.94000000006
2018-12-07,2629,86,1243,10594,12300.300000000123
2018-12-09,1403,50,767,5052,3874.269999999974
2018-12-10,2257,80,1166,10550,12253.78
2018-12-11,1995,138,993,10770,8027.229999999973
2018-12-12,1273,94,728,8364,4661.809999999966
2018-12-13,1746,143,923,12139,5808.609999999962
2018-12-14,2816,52,1308,7583,16826.45000000006
2018-12-16,480,23,361,2172,1454.1800000000023
2018-12-17,1593,87,906,6083,7545.169999999974
2018-12-18,1466,60,780,4311,11841.350000000055
2018-12-19,250,20,212,1284,1908.6700000000026
2018-12-20,870,33,733,3375,3570.7999999999897
2019-01-01,1170,55,828,5472,4228.519999999985
2019-01-02,1628,65,974,7723,38781.33999999977
2019-01-03,1728,69,985,9301,6472.1799999999685
2019-01-04,1431,51,902,7343,4793.459999999996
2019-01-06,1043,47,613,5262,3265.8399999999883
2019-01-07,1795,53,1038,7737,7129.169999999987
2019-01-08,1361,76,928,7034,4894.309999999988
2019-01-09,1687,54,1040,6719,6943.439999999989
2019-01-10,1368,49,918,6158,5419.419999999999
2019-01-11,1264,47,828,5770,5904.009999999996
2019-01-13,646,29,424,2583,1854.5000000000043
2019-01-14,2416,50,1157,9277,9302.670000000053
2019-01-15,1362,47,857,4238,6132.519999999997
2019-01-16,1186,35,875,5335,4142.039999999984
2019-01-17,1390,47,923,5804,7793.719999999985
2019-01-18,1462,59,945,6296,6388.74
2019-01-20,867,29,565,3515,2551.5599999999936
2019-01-21,1279,53,765,5623,5831.5399999999945
2019-01-22,1489,76,841,7725,6002.10999999997
2019-01-23,1088,65,692,4999,4654.759999999982
2019-01-24,1335,77,795,7195,4693.879999999992
2019-01-25,871,93,598,4727,3465.6399999999844
2019-01-27,722,25,488,2934,2321.7200000000016
2019-01-28,1312,76,769,5712,5485.020000000003
2019-01-29,1445,77,819,7299,5015.739999999986
2019-01-30,1355,67,783,6209,5739.999999999981
2019-01-31,863,45,540,4802,3151.920000000007
2019-02-01,1080,68,677,5191,5757.7000000000035
2019-02-03,279,11,220,1209,799.4500000000008
2019-02-04,1142,46,764,5214,4376.769999999985
2019-02-05,1163,50,742,4998,5386.590000000004
2019-02-06,746,26,533,2852,3985.7600000000084
2019-02-07,750,63,515,4331,3358.21999999999
2019-02-08,882,90,624,4443,5277.9199999999855
2019-02-10,624,24,430,2154,1859.3600000000054
2019-02-11,909,47,642,4308,3763.7599999999984
2019-02-12,1111,64,728,5866,6739.74999999999
2019-02-13,1050,63,627,6671,3541.759999999981
2019-02-14,1608,66,847,7691,7366.910000000014
2019-02-15,766,59,552,4408,2785.3199999999897
2019-02-17,864,29,595,3472,2721.2899999999922
2019-02-18,1102,45,715,4973,15973.820000000102
2019-02-19,1546,61,890,8100,5502.539999999975
2019-02-20,1528,64,849,7488,7000.900000000005
2019-02-21,1219,62,758,7477,4793.929999999977
2019-02-22,911,46,575,6670,3224.0399999999863
2019-02-24,797,33,555,3516,2391.3799999999997
2019-02-25,1628,53,905,6390,7588.599999999985
2019-02-26,1051,55,681,5388,4281.159999999984
2019-02-27,890,64,534,5734,3314.7999999999847
2019-02-28,1222,75,749,5888,5017.239999999984
2019-03-01,950,48,669,5184,2668.859999999988
2019-03-03,844,35,520,3385,2845.039999999994
2019-03-04,1905,98,1040,7548,10432.370000000068
2019-03-05,1491,56,858,7888,5006.219999999979
2019-03-06,1155,75,743,6184,4398.749999999988
2019-03-07,954,81,590,5514,3128.4899999999825
2019-03-08,873,59,573,5152,3440.3899999999826
2019-03-10,519,16,411,1854,1320.8100000000024
2019-03-11,924,51,604,4778,3105.1399999999876
2019-03-12,1155,57,671,5649,5476.629999999986
2019-03-13,786,54,546,5237,2682.4699999999934
2019-03-14,1907,80,1029,7885,8037.2999999999865
2019-03-15,1259,70,743,6268,16580.2200000001
2019-03-17,1388,58,838,7259,4735.409999999989
2019-03-18,999,64,617,6503,2739.659999999995
2019-03-19,2207,75,1129,8437,9746.830000000124
2019-03-20,1185,80,748,6192,4356.139999999982
2019-03-21,1460,85,757,8128,4163.839999999966
2019-03-22,1178,57,756,5100,4880.169999999987
2019-03-24,725,43,506,3132,2087.310000000004
2019-03-25,1462,74,847,6583,9035.97
2019-03-26,1852,92,964,9835,8698.989999999945
2019-03-27,1509,113,871,8680,4836.009999999977
2019-03-28,1633,87,867,7920,8671.509999999982
2019-03-29,1162,99,715,6706,3993.719999999971
2019-03-31,731,22,526,2723,1788.1600000000062
2019-04-01,1608,69,894,7418,6172.0499999999765
2019-04-02,1077,86,702,5684,3566.9099999999794
2019-04-03,1056,87,717,5315,3592.3999999999915
2019-04-04,1382,72,785,5836,4232.259999999972
2019-04-05,1300,129,830,7481,8560.59999999999
2019-04-07,914,36,617,3806,3017.479999999987
2019-04-08,1102,65,712,7459,3059.629999999995
2019-04-09,1099,78,632,7897,3524.2599999999898
2019-04-10,985,76,638,6902,2762.4099999999958
2019-04-11,1445,99,723,9698,4738.169999999965
2019-04-12,1406,52,693,6339,8310.720999999987
2019-04-14,912,41,595,5080,2514.740000000002
2019-04-15,3178,91,1277,10373,11835.27999999993
2019-04-16,1755,68,949,8051,6621.659999999987
2019-04-17,990,84,591,7407,3096.9699999999966
2019-04-18,1746,105,932,8442,8782.31
2019-04-23,1821,80,907,8919,8178.899999999989
2019-04-24,1255,88,778,7357,4042.96999999999
2019-04-25,1114,95,716,7160,4442.669999999979
2019-04-28,419,20,339,2236,1218.1400000000017
2019-04-30,1323,115,763,6464,28102.51000000032
2019-05-01,1081,70,673,7001,3385.3599999999865
2019-05-02,1677,102,871,8452,5740.319999999961
2019-05-03,1979,107,1020,10093,6952.629999999966
2019-05-05,1394,64,690,6582,4009.0099999999734
2019-05-06,1673,77,849,8622,8448.499999999973
2019-05-07,2424,108,896,10134,15023.87000000014
2019-05-08,1556,89,803,9128,5432.379999999964
2019-05-09,1554,90,858,8739,5813.479999999974
2019-05-10,1249,70,703,7105,4433.499999999975
2019-05-12,781,29,562,3300,2108.4200000000033
2019-05-13,1446,80,751,8094,20236.7000000001
2019-05-14,1705,111,863,8907,8802.659999999996
2019-05-15,1271,83,699,8062,4857.109999999973
2019-05-16,1702,110,821,9924,6706.61999999997
2019-05-17,1071,84,601,7700,3619.8999999999864
2019-05-19,1422,58,815,8325,4120.029999999982
2019-05-20,1423,102,787,6912,5662.039999999973
2019-05-21,1718,97,925,8306,7171.0599999999595
2019-05-22,1199,84,666,6292,4045.429999999986
2019-05-23,811,65,507,4766,3699.7699999999863
2019-05-24,1077,82,630,5987,4901.589999999986
2019-05-26,602,24,425,2389,1598.000000000007
2019-05-28,1115,52,680,5345,4440.859999999988
2019-05-29,1381,57,808,4936,5588.869999999968
2019-05-30,1401,80,805,7016,6591.09
2019-05-31,777,47,529,4204,2894.5399999999977
2019-06-02,1345,62,669,7218,4123.9799999999905
2019-06-03,1088,66,685,6139,4130.1899999999805
2019-06-04,1847,93,981,9290,6505.889999999971
2019-06-05,2090,102,962,10154,10134.770000000053
2019-06-06,1596,96,913,8993,6661.899999999952
2019-06-07,990,88,643,4990,44136.55999999961
2019-06-09,1048,38,641,4526,2985.2199999999943
2019-06-10,1216,79,777,5934,5095.989999999984
2019-06-11,1585,65,879,7101,6428.1599999999835
2019-06-12,1445,80,833,6133,6763.239999999982
2019-06-13,1382,99,818,8617,4830.85999999998
2019-06-14,771,56,501,4941,2340.1000000000013
2019-06-16,1062,57,686,5876,3093.539999999994
2019-06-17,1677,88,913,6711,7741.979999999985
2019-06-18,1330,78,786,6033,5835.829999999976
2019-06-19,892,59,603,5964,2457.0100000000066
2019-06-20,1849,81,942,9478,5968.249999999938
2019-06-21,907,54,602,5211,13711.700000000017
2019-06-23,675,33,534,2423,2460.380000000001
2019-06-24,1126,58,708,4727,4466.990000000003
2019-06-25,932,80,611,5477,4991.259999999991
2019-06-26,1274,62,965,5702,4610.999999999995
2019-06-27,1487,72,897,8230,5128.019999999965
2019-06-28,923,62,565,4674,3096.1999999999994
2019-06-30,602,27,423,2534,1793.9800000000089
2019-07-01,2050,55,1078,7898,8135.050000000001
2019-07-02,2142,84,1137,9667,9084.939999999995
2019-07-03,1690,72,975,8082,4832.229999999993
2019-07-04,1832,83,1036,9782,6223.269999999956
2019-07-05,1396,85,822,6383,6792.049999999977
2019-07-07,820,29,604,2840,1976.1400000000062
2019-07-08,1314,62,858,6871,3823.839999999992
2019-07-09,1547,58,934,6341,6185.209999999995
2019-07-10,1494,58,907,7037,15525.800000000025
2019-07-11,1498,81,892,7573,4781.369999999975
2019-07-12,1077,57,822,4406,3947.0899999999865
2019-07-14,1181,50,732,5990,3153.549999999993
2019-07-15,2032,102,1116,8065,26946.799999999945
2019-07-16,1202,71,715,8592,3879.8599999999938
2019-07-17,1916,70,1035,8798,10670.400000000072
2019-07-18,1430,99,847,9516,6162.869999999998
2019-07-19,1212,56,863,6108,3866.320000000009
2019-07-21,1036,59,629,6334,2974.189999999991
2019-07-22,1804,63,983,7985,7403.84999999998
2019-07-23,1234,81,768,7348,3888.3709999999846
2019-07-24,1106,80,724,6028,3477.5299999999897
2019-07-25,1277,115,767,8757,3967.239999999982
2019-07-26,1056,67,652,6911,3378.2099999999914
2019-07-28,1093,38,721,5220,2656.699999999998
2019-07-29,1124,49,735,6324,4124.819999999979
2019-07-30,1007,52,699,5495,15260.120000000034
2019-07-31,1522,79,858,9187,4844.039999999961
